datetime,symbol,open,high,low,close,volume
2021-02-06 01:00:00,COINBASE:ETHUSD,1721.06,1745.25,1646.7,1679.77,330440.91048
2021-02-07 01:00:00,COINBASE:ETHUSD,1679.76,1695.38,1493.28,1615.32,416691.93189
2021-02-08 01:00:00,COINBASE:ETHUSD,1615.51,1780.0,1565.98,1752.98,454314.63762
2021-02-09 01:00:00,COINBASE:ETHUSD,1752.98,1824.23,1710.01,1772.16,345860.44809
2021-02-10 01:00:00,COINBASE:ETHUSD,1771.91,1839.0,1680.0,1742.93,368565.12388
2021-02-11 01:00:00,COINBASE:ETHUSD,1742.51,1819.0,1704.23,1787.32,263018.48065
2021-02-12 01:00:00,COINBASE:ETHUSD,1787.33,1868.9,1741.29,1845.0,324522.851
2021-02-13 01:00:00,COINBASE:ETHUSD,1844.78,1877.88,1766.15,1818.01,222718.52147
2021-02-14 01:00:00,COINBASE:ETHUSD,1817.85,1852.47,1785.07,1803.75,172444.00704
2021-02-15 01:00:00,COINBASE:ETHUSD,1803.25,1836.0,1659.93,1779.62,320429.99026
2021-02-16 01:00:00,COINBASE:ETHUSD,1780.59,1825.0,1725.0,1781.97,209801.30505
2021-02-17 01:00:00,COINBASE:ETHUSD,1782.14,1857.61,1733.87,1852.0,224624.8106
2021-02-18 01:00:00,COINBASE:ETHUSD,1851.9,1950.3,1851.47,1939.64,279501.82513
2021-02-19 01:00:00,COINBASE:ETHUSD,1939.64,1974.98,1890.0,1957.68,247118.44589
2021-02-20 01:00:00,COINBASE:ETHUSD,1957.9,2041.42,1811.25,1915.46,419107.38802
2021-02-21 01:00:00,COINBASE:ETHUSD,1915.01,1976.72,1885.0,1935.57,159669.09304
2021-02-22 01:00:00,COINBASE:ETHUSD,1935.67,1938.95,1507.34,1778.66,665395.32641
2021-02-23 01:00:00,COINBASE:ETHUSD,1778.33,1783.22,1356.0,1577.83,1013355.41188
2021-02-24 01:00:00,COINBASE:ETHUSD,1577.84,1714.0,1500.28,1625.3,440088.39446
2021-02-25 01:00:00,COINBASE:ETHUSD,1625.27,1672.49,1458.5,1482.62,335391.65671
2021-02-26 01:00:00,COINBASE:ETHUSD,1482.05,1564.11,1400.01,1445.18,380775.97349
2021-02-27 01:00:00,COINBASE:ETHUSD,1445.09,1526.82,1420.0,1460.57,231399.57136
2021-02-28 01:00:00,COINBASE:ETHUSD,1460.49,1469.96,1292.76,1422.02,460805.83575
2021-03-01 01:00:00,COINBASE:ETHUSD,1421.8,1574.28,1412.61,1571.82,313413.60389
2021-03-02 01:00:00,COINBASE:ETHUSD,1571.87,1605.89,1455.86,1488.34,240668.59563
2021-03-03 01:00:00,COINBASE:ETHUSD,1488.34,1657.91,1476.72,1567.86,233779.72387
2021-03-04 01:00:00,COINBASE:ETHUSD,1568.4,1625.0,1504.06,1539.69,231528.49716
