datetime,symbol,open,high,low,close,volume
2024-06-02 02:00:00,COINBASE:DOGEUSD,0.16018,0.16124,0.15458,0.15703,113194934.4999999
2024-06-03 02:00:00,COINBASE:DOGEUSD,0.15698,0.1635,0.1557,0.15832,280483565.1000003
2024-06-04 02:00:00,COINBASE:DOGEUSD,0.15832,0.16188,0.157,0.16137,146321261.89999998
2024-06-05 02:00:00,COINBASE:DOGEUSD,0.16136,0.16484,0.1612,0.16326,168088084.90000033
2024-06-06 02:00:00,COINBASE:DOGEUSD,0.16325,0.16567,0.15824,0.16005,186755024.89999992
2024-06-07 02:00:00,COINBASE:DOGEUSD,0.16005,0.16211,0.1399,0.14816,401546323.5999997
2024-06-08 02:00:00,COINBASE:DOGEUSD,0.14816,0.14872,0.14347,0.14588,213376597.39999983
2024-06-09 02:00:00,COINBASE:DOGEUSD,0.1459,0.14917,0.14494,0.14678,128980272.10000019
2024-06-10 02:00:00,COINBASE:DOGEUSD,0.14677,0.14794,0.1432,0.1447,205042466.2000002
2024-06-11 02:00:00,COINBASE:DOGEUSD,0.1447,0.14511,0.13356,0.13805,393021241.29999965
2024-06-12 02:00:00,COINBASE:DOGEUSD,0.13803,0.15067,0.13458,0.14615,524688495.40000015
2024-06-13 02:00:00,COINBASE:DOGEUSD,0.14616,0.14644,0.14003,0.14103,300436054.39999986
2024-06-14 02:00:00,COINBASE:DOGEUSD,0.141,0.14332,0.13184,0.13493,340224630.70000005
2024-06-15 02:00:00,COINBASE:DOGEUSD,0.13495,0.13743,0.13405,0.13669,136169881.6999999
2024-06-16 02:00:00,COINBASE:DOGEUSD,0.13668,0.13756,0.13459,0.13705,114181058.7
2024-06-17 02:00:00,COINBASE:DOGEUSD,0.13705,0.13812,0.12593,0.12875,329485720.20000017
2024-06-18 02:00:00,COINBASE:DOGEUSD,0.12874,0.12927,0.11381,0.12218,537893344.6000001
2024-06-19 02:00:00,COINBASE:DOGEUSD,0.12219,0.12676,0.12129,0.12245,344674572.1999993
2024-06-20 02:00:00,COINBASE:DOGEUSD,0.12244,0.12876,0.12126,0.12448,258712194.49999994
2024-06-21 02:00:00,COINBASE:DOGEUSD,0.12445,0.12565,0.12128,0.1241,198317654.59999985
2024-06-22 02:00:00,COINBASE:DOGEUSD,0.12409,0.1255,0.12283,0.1237,125056742.10000001
2024-06-23 02:00:00,COINBASE:DOGEUSD,0.12371,0.12633,0.12105,0.12212,140852442.00000012
