datetime,symbol,open,high,low,close,volume
2023-02-06 01:00:00,COINBASE:XLMUSD,0.090966,0.091613,0.088646,0.08882,61765230.0
2023-02-07 01:00:00,COINBASE:XLMUSD,0.088844,0.092084,0.088646,0.092009,92680886.0
2023-02-08 01:00:00,COINBASE:XLMUSD,0.09203,0.092993,0.089518,0.091009,80344176.0
2023-02-09 01:00:00,COINBASE:XLMUSD,0.091014,0.09136,0.085077,0.085677,134403542.0
2023-02-10 01:00:00,COINBASE:XLMUSD,0.085697,0.086968,0.0848,0.085647,64910770.0
2023-02-11 01:00:00,COINBASE:XLMUSD,0.085658,0.08676,0.085153,0.086239,30823570.0
2023-02-12 01:00:00,COINBASE:XLMUSD,0.086241,0.087199,0.0843,0.085199,53765143.0
2023-02-13 01:00:00,COINBASE:XLMUSD,0.085175,0.086686,0.082398,0.085116,102500997.0
2023-02-14 01:00:00,COINBASE:XLMUSD,0.085109,0.085999,0.082885,0.085981,67429471.0
2023-02-15 01:00:00,COINBASE:XLMUSD,0.085975,0.090239,0.084786,0.090168,99690297.0
2023-02-16 01:00:00,COINBASE:XLMUSD,0.090196,0.091095,0.086229,0.08626,115985635.0
2023-02-17 01:00:00,COINBASE:XLMUSD,0.086258,0.090734,0.085853,0.090702,93631647.0
2023-02-18 01:00:00,COINBASE:XLMUSD,0.090684,0.093308,0.089626,0.091777,68766031.0
2023-02-19 01:00:00,COINBASE:XLMUSD,0.091801,0.093609,0.089912,0.090526,58227238.0
2023-02-20 01:00:00,COINBASE:XLMUSD,0.090581,0.095,0.088816,0.094449,84461948.0
2023-02-21 01:00:00,COINBASE:XLMUSD,0.094445,0.097949,0.093371,0.094826,95964174.0
2023-02-22 01:00:00,COINBASE:XLMUSD,0.094834,0.095162,0.090324,0.092316,100968205.0
2023-02-23 01:00:00,COINBASE:XLMUSD,0.092314,0.093087,0.090232,0.090921,65675257.0
2023-02-24 01:00:00,COINBASE:XLMUSD,0.090952,0.091588,0.087475,0.089079,83100734.0
2023-02-25 01:00:00,COINBASE:XLMUSD,0.089085,0.089629,0.086623,0.087943,49394747.0
2023-02-26 01:00:00,COINBASE:XLMUSD,0.087948,0.089046,0.087077,0.088989,33639168.0
2023-02-27 01:00:00,COINBASE:XLMUSD,0.088988,0.089345,0.08704,0.088231,56436219.0
2023-02-28 01:00:00,COINBASE:XLMUSD,0.088236,0.088502,0.085794,0.087117,69617108.0
2023-03-01 01:00:00,COINBASE:XLMUSD,0.08713,0.088619,0.086603,0.087918,48111060.0
2023-03-02 01:00:00,COINBASE:XLMUSD,0.087959,0.088272,0.086106,0.087517,48360603.0
2023-03-03 01:00:00,COINBASE:XLMUSD,0.087506,0.087673,0.082649,0.085608,72921227.0
2023-03-04 01:00:00,COINBASE:XLMUSD,0.085619,0.085855,0.082,0.083605,21966871.0
2023-03-05 01:00:00,COINBASE:XLMUSD,0.083605,0.084473,0.082317,0.082716,34932602.0
2023-03-06 01:00:00,COINBASE:XLMUSD,0.082704,0.083628,0.081744,0.083437,52916712.0
2023-03-07 01:00:00,COINBASE:XLMUSD,0.083456,0.084225,0.081655,0.082746,66257225.0
2023-03-08 01:00:00,COINBASE:XLMUSD,0.082754,0.084568,0.080574,0.081619,107285829.0
2023-03-09 01:00:00,COINBASE:XLMUSD,0.081591,0.0823,0.076223,0.077094,98238773.0
2023-03-10 01:00:00,COINBASE:XLMUSD,0.07707,0.079661,0.07481,0.078408,109629003.0
2023-03-11 01:00:00,COINBASE:XLMUSD,0.078383,0.080476,0.075308,0.079377,81050634.0
2023-03-12 01:00:00,COINBASE:XLMUSD,0.079377,0.083483,0.078928,0.083101,55064824.0
2023-03-13 01:00:00,COINBASE:XLMUSD,0.083007,0.085693,0.08041,0.084798,101632430.0
2023-03-14 01:00:00,COINBASE:XLMUSD,0.084866,0.090186,0.083766,0.088601,126615507.0
2023-03-15 01:00:00,COINBASE:XLMUSD,0.088622,0.08904,0.083075,0.084004,104366857.0
2023-03-16 01:00:00,COINBASE:XLMUSD,0.084049,0.08546,0.083493,0.084741,66956976.0
2023-03-17 01:00:00,COINBASE:XLMUSD,0.084727,0.088176,0.083939,0.088127,91477265.0
2023-03-18 01:00:00,COINBASE:XLMUSD,0.088108,0.088826,0.085223,0.085765,92018121.0
2023-03-19 01:00:00,COINBASE:XLMUSD,0.085795,0.089277,0.085674,0.087971,72318973.0
2023-03-20 01:00:00,COINBASE:XLMUSD,0.087971,0.089763,0.086456,0.086685,75102020.0
2023-03-21 01:00:00,COINBASE:XLMUSD,0.086656,0.1,0.085764,0.096556,198003180.0
2023-03-22 01:00:00,COINBASE:XLMUSD,0.096552,0.097308,0.088585,0.091078,120560929.0
2023-03-23 01:00:00,COINBASE:XLMUSD,0.091079,0.093834,0.089929,0.092663,79626159.0
2023-03-24 01:00:00,COINBASE:XLMUSD,0.092703,0.092789,0.087288,0.088897,73228338.0
2023-03-25 01:00:00,COINBASE:XLMUSD,0.0889,0.093074,0.088481,0.090755,74010727.0
2023-03-26 01:00:00,COINBASE:XLMUSD,0.090743,0.092504,0.090513,0.09195,43300450.0
2023-03-27 02:00:00,COINBASE:XLMUSD,0.091937,0.095136,0.089586,0.0926,100735441.0
2023-03-28 02:00:00,COINBASE:XLMUSD,0.092578,0.098246,0.090928,0.097757,128673922.0
2023-03-29 02:00:00,COINBASE:XLMUSD,0.097762,0.107378,0.09773,0.101692,146985575.0
2023-03-30 02:00:00,COINBASE:XLMUSD,0.101702,0.106962,0.099801,0.106326,137543761.0
2023-03-31 02:00:00,COINBASE:XLMUSD,0.106314,0.113051,0.105065,0.112266,117956522.0
2023-04-01 02:00:00,COINBASE:XLMUSD,0.112204,0.114562,0.107688,0.108298,61690361.0
2023-04-02 02:00:00,COINBASE:XLMUSD,0.108297,0.11107,0.105776,0.106631,65766545.0
2023-04-03 02:00:00,COINBASE:XLMUSD,0.106638,0.110496,0.104919,0.106586,96335245.0
2023-04-04 02:00:00,COINBASE:XLMUSD,0.106559,0.107084,0.104527,0.106098,60321133.0
2023-04-05 02:00:00,COINBASE:XLMUSD,0.106102,0.10875,0.105187,0.107286,56019146.0
2023-04-06 02:00:00,COINBASE:XLMUSD,0.107305,0.10738,0.104111,0.105941,52552512.0
2023-04-07 02:00:00,COINBASE:XLMUSD,0.105914,0.106526,0.104249,0.106447,44009401.0
2023-04-08 02:00:00,COINBASE:XLMUSD,0.106452,0.106622,0.103944,0.104436,31667600.0
2023-04-09 02:00:00,COINBASE:XLMUSD,0.104435,0.105528,0.10279,0.104852,30144859.0
2023-04-10 02:00:00,COINBASE:XLMUSD,0.104832,0.105935,0.102497,0.10566,38222059.0
2023-04-11 02:00:00,COINBASE:XLMUSD,0.105642,0.107429,0.10447,0.105116,48599780.0
2023-04-12 02:00:00,COINBASE:XLMUSD,0.105092,0.105249,0.102488,0.103655,50940817.0
2023-04-13 02:00:00,COINBASE:XLMUSD,0.103656,0.1059,0.103056,0.105407,51287571.0
2023-04-14 02:00:00,COINBASE:XLMUSD,0.105423,0.109122,0.105235,0.107013,101159762.0
2023-04-15 02:00:00,COINBASE:XLMUSD,0.107013,0.107599,0.105828,0.106442,42693032.0
2023-04-16 02:00:00,COINBASE:XLMUSD,0.106468,0.108074,0.105364,0.10741,43786042.0
2023-04-17 02:00:00,COINBASE:XLMUSD,0.107427,0.107611,0.1035,0.103997,56770362.0
2023-04-18 02:00:00,COINBASE:XLMUSD,0.104028,0.10627,0.103469,0.105708,71935610.0
2023-04-19 02:00:00,COINBASE:XLMUSD,0.105708,0.106181,0.09563,0.097625,107529409.0
2023-04-20 02:00:00,COINBASE:XLMUSD,0.097597,0.098533,0.094276,0.095744,78142137.0
2023-04-21 02:00:00,COINBASE:XLMUSD,0.095749,0.096693,0.092165,0.092916,82629672.0
2023-04-22 02:00:00,COINBASE:XLMUSD,0.092912,0.095673,0.092069,0.095582,31771961.0
2023-04-23 02:00:00,COINBASE:XLMUSD,0.095572,0.095641,0.093001,0.094658,31573025.0
2023-04-24 02:00:00,COINBASE:XLMUSD,0.094618,0.096034,0.092005,0.093345,58401438.0
2023-04-25 02:00:00,COINBASE:XLMUSD,0.09337,0.095052,0.092087,0.094894,49383388.0
2023-04-26 02:00:00,COINBASE:XLMUSD,0.09493,0.097,0.091055,0.093583,77478712.0
2023-04-27 02:00:00,COINBASE:XLMUSD,0.093623,0.094943,0.09255,0.094297,48643210.0
2023-04-28 02:00:00,COINBASE:XLMUSD,0.094298,0.09596,0.093576,0.09475,46763846.0
2023-04-29 02:00:00,COINBASE:XLMUSD,0.094709,0.095881,0.093935,0.095852,27181841.0
2023-04-30 02:00:00,COINBASE:XLMUSD,0.095851,0.09596,0.0941,0.094428,35471743.0
2023-05-01 02:00:00,COINBASE:XLMUSD,0.094427,0.094722,0.091665,0.092721,55344145.0
2023-05-02 02:00:00,COINBASE:XLMUSD,0.092658,0.093752,0.091837,0.093596,53012813.0
2023-05-03 02:00:00,COINBASE:XLMUSD,0.093596,0.093835,0.091792,0.093547,56353145.0
2023-05-04 02:00:00,COINBASE:XLMUSD,0.093558,0.094164,0.092701,0.093504,49341672.0
2023-05-05 02:00:00,COINBASE:XLMUSD,0.093502,0.095002,0.092217,0.094397,65886842.0
2023-05-06 02:00:00,COINBASE:XLMUSD,0.094378,0.094838,0.091861,0.09252,51630329.0
2023-05-07 02:00:00,COINBASE:XLMUSD,0.092496,0.093213,0.091764,0.09201,32318894.0
2023-05-08 02:00:00,COINBASE:XLMUSD,0.09201,0.092443,0.0881,0.089477,79924571.0
2023-05-09 02:00:00,COINBASE:XLMUSD,0.089476,0.089515,0.08817,0.089066,48074878.0
2023-05-10 02:00:00,COINBASE:XLMUSD,0.089064,0.090006,0.0875,0.089054,68884196.0
2023-05-11 02:00:00,COINBASE:XLMUSD,0.089078,0.090146,0.087627,0.089481,63779673.0
2023-05-12 02:00:00,COINBASE:XLMUSD,0.089498,0.090157,0.087184,0.089066,77833242.0
2023-05-13 02:00:00,COINBASE:XLMUSD,0.089129,0.08931,0.08816,0.088308,27769303.0
2023-05-14 02:00:00,COINBASE:XLMUSD,0.088363,0.088777,0.0877,0.088716,26687838.0
2023-05-15 02:00:00,COINBASE:XLMUSD,0.08871,0.089372,0.0874,0.088039,43706523.0
2023-05-16 02:00:00,COINBASE:XLMUSD,0.088045,0.08869,0.0868,0.088014,42557957.0
2023-05-17 02:00:00,COINBASE:XLMUSD,0.088011,0.089044,0.087324,0.088768,54309435.0
2023-05-18 02:00:00,COINBASE:XLMUSD,0.088765,0.090038,0.087472,0.088766,48370611.0
2023-05-19 02:00:00,COINBASE:XLMUSD,0.088745,0.089679,0.088376,0.089186,32701957.0
