datetime,symbol,open,high,low,close,volume
2021-06-17 02:00:00,COINBASE:SOLUSD,40.5,40.5,38.219,39.25,202111.69164
2021-06-18 02:00:00,COINBASE:SOLUSD,39.321,39.45,35.0,36.842,471361.72638
2021-06-19 02:00:00,COINBASE:SOLUSD,36.875,37.361,34.977,35.2,263002.62915
2021-06-20 02:00:00,COINBASE:SOLUSD,35.2,35.954,31.324,35.271,287189.03673
2021-06-21 02:00:00,COINBASE:SOLUSD,35.286,35.532,26.0,26.625,836374.39429
2021-06-22 02:00:00,COINBASE:SOLUSD,26.631,28.773,20.181,26.982,1438737.3203
2021-06-23 02:00:00,COINBASE:SOLUSD,26.979,32.957,25.682,30.838,1145607.00338
2021-06-24 02:00:00,COINBASE:SOLUSD,30.851,33.0,28.477,31.187,883030.92223
2021-06-25 02:00:00,COINBASE:SOLUSD,31.201,32.98,27.93,28.646,646762.94321
2021-06-26 02:00:00,COINBASE:SOLUSD,28.6,30.121,26.72,29.739,469759.10814
2021-06-27 02:00:00,COINBASE:SOLUSD,29.739,31.98,29.205,31.92,431491.18219
2021-06-28 02:00:00,COINBASE:SOLUSD,31.935,34.323,31.01,33.013,459757.90088
2021-06-29 02:00:00,COINBASE:SOLUSD,33.033,35.829,32.655,33.963,553005.38298
2021-06-30 02:00:00,COINBASE:SOLUSD,33.951,36.0,31.602,35.565,754720.58588
2021-07-01 02:00:00,COINBASE:SOLUSD,35.545,35.601,32.182,33.29,541918.0711
2021-07-02 02:00:00,COINBASE:SOLUSD,33.28,34.1,31.408,33.991,458577.50166
2021-07-03 02:00:00,COINBASE:SOLUSD,33.991,35.392,33.26,34.558,261802.35412
2021-07-04 02:00:00,COINBASE:SOLUSD,34.536,35.504,33.582,34.332,243588.05074
2021-07-05 02:00:00,COINBASE:SOLUSD,34.304,34.479,32.45,32.92,250865.94543
2021-07-06 02:00:00,COINBASE:SOLUSD,32.922,35.048,32.909,34.217,348023.11185
2021-07-07 02:00:00,COINBASE:SOLUSD,34.213,38.1,33.83,36.718,902836.02655
2021-07-08 02:00:00,COINBASE:SOLUSD,36.678,36.962,32.586,33.161,656095.51299
2021-07-09 02:00:00,COINBASE:SOLUSD,33.163,34.43,32.0,33.335,342965.31001
2021-07-10 02:00:00,COINBASE:SOLUSD,33.3,34.223,31.069,31.722,317809.60734
2021-07-11 02:00:00,COINBASE:SOLUSD,31.716,32.551,31.368,32.2,229085.03039
2021-07-12 02:00:00,COINBASE:SOLUSD,32.191,32.686,30.0,30.749,330887.04956
