datetime,symbol,open,high,low,close,volume
2023-02-06 01:00:00,COINBASE:BTCUSD,22936.34,23163.05,22637.51,22764.07,12149.94486314
2023-02-07 01:00:00,COINBASE:BTCUSD,22763.42,23348.73,22748.11,23244.67,9803.34759825
2023-02-08 01:00:00,COINBASE:BTCUSD,23244.64,23451.01,22669.09,22964.38,7693.59195866
2023-02-09 01:00:00,COINBASE:BTCUSD,22963.91,23011.18,21700.0,21800.63,19277.239648
2023-02-10 01:00:00,COINBASE:BTCUSD,21800.62,21942.41,21467.43,21628.97,12641.59512641
2023-02-11 01:00:00,COINBASE:BTCUSD,21628.97,21904.0,21605.35,21863.73,4695.91143894
2023-02-12 01:00:00,COINBASE:BTCUSD,21863.73,22091.88,21631.0,21789.8,5990.68642903
2023-02-13 01:00:00,COINBASE:BTCUSD,21789.79,21903.03,21366.45,21789.14,13246.3049252
2023-02-14 01:00:00,COINBASE:BTCUSD,21789.0,22331.76,21545.67,22206.27,14879.72784164
2023-02-15 01:00:00,COINBASE:BTCUSD,22206.26,24386.5,22054.17,24329.04,23427.35072192
2023-02-16 01:00:00,COINBASE:BTCUSD,24326.95,25256.83,23510.73,23516.15,30034.93494269
2023-02-17 01:00:00,COINBASE:BTCUSD,23516.95,25025.0,23344.12,24577.6,22795.35234631
2023-02-18 01:00:00,COINBASE:BTCUSD,24577.6,24879.33,24407.67,24636.23,6191.17379627
2023-02-19 01:00:00,COINBASE:BTCUSD,24635.85,25200.0,24192.7,24281.31,9733.21021005
2023-02-20 01:00:00,COINBASE:BTCUSD,24278.81,25128.11,23841.08,24844.97,13977.17943437
2023-02-21 01:00:00,COINBASE:BTCUSD,24844.21,25288.88,24153.96,24454.43,16495.36727028
2023-02-22 01:00:00,COINBASE:BTCUSD,24454.08,24480.0,23581.64,24184.44,17390.31077874
2023-02-23 01:00:00,COINBASE:BTCUSD,24184.9,24600.95,23612.59,23943.32,16847.70433307
2023-02-24 01:00:00,COINBASE:BTCUSD,23943.32,24132.67,22520.0,23186.88,20933.97488913
2023-02-25 01:00:00,COINBASE:BTCUSD,23186.88,23220.56,22716.47,23159.71,5937.43847794
2023-02-26 01:00:00,COINBASE:BTCUSD,23159.71,23689.77,23052.78,23556.83,6063.45918348
2023-02-27 01:00:00,COINBASE:BTCUSD,23556.83,23895.51,23109.06,23489.52,12098.67253518
2023-02-28 01:00:00,COINBASE:BTCUSD,23490.01,23597.98,23027.24,23145.32,9516.02766667
2023-03-01 01:00:00,COINBASE:BTCUSD,23144.37,23999.99,23025.17,23631.52,12151.84539817
2023-03-02 01:00:00,COINBASE:BTCUSD,23632.12,23798.62,23196.09,23468.24,9239.93644458
2023-03-03 01:00:00,COINBASE:BTCUSD,23468.79,23477.28,21988.02,22358.18,21715.09355721
2023-03-04 01:00:00,COINBASE:BTCUSD,22358.18,22409.82,22150.71,22350.95,2266.21497947
2023-03-05 01:00:00,COINBASE:BTCUSD,22349.74,22654.64,22195.13,22432.69,5291.96467583
2023-03-06 01:00:00,COINBASE:BTCUSD,22431.99,22599.99,22264.73,22410.31,10660.04864303
2023-03-07 01:00:00,COINBASE:BTCUSD,22410.13,22557.03,21932.74,22198.48,10381.24422759
2023-03-08 01:00:00,COINBASE:BTCUSD,22198.09,22281.55,21580.84,21698.37,13343.72575834
2023-03-09 01:00:00,COINBASE:BTCUSD,21699.41,21825.53,20050.0,20367.01,21326.08097071
2023-03-10 01:00:00,COINBASE:BTCUSD,20366.97,20369.78,19568.52,20230.08,32126.59207482
