datetime,symbol,open,high,low,close,volume
2024-09-08 02:00:00,COINBASE:SHIBUSD,1.286e-05,1.317e-05,1.281e-05,1.308e-05,338279617257.0
2024-09-09 02:00:00,COINBASE:SHIBUSD,1.309e-05,1.375e-05,1.297e-05,1.354e-05,776211501338.0
2024-09-10 02:00:00,COINBASE:SHIBUSD,1.353e-05,1.369e-05,1.33e-05,1.353e-05,461961583891.0
2024-09-11 02:00:00,COINBASE:SHIBUSD,1.352e-05,1.355e-05,1.293e-05,1.326e-05,616364972082.0
2024-09-12 02:00:00,COINBASE:SHIBUSD,1.325e-05,1.353e-05,1.319e-05,1.353e-05,386406668600.0
2024-09-13 02:00:00,COINBASE:SHIBUSD,1.353e-05,1.411e-05,1.338e-05,1.397e-05,529161203578.0
2024-09-14 02:00:00,COINBASE:SHIBUSD,1.397e-05,1.407e-05,1.359e-05,1.373e-05,356556522157.0
2024-09-15 02:00:00,COINBASE:SHIBUSD,1.373e-05,1.387e-05,1.328e-05,1.339e-05,302951043068.0
2024-09-16 02:00:00,COINBASE:SHIBUSD,1.338e-05,1.346e-05,1.3e-05,1.317e-05,457355202611.0
2024-09-17 02:00:00,COINBASE:SHIBUSD,1.318e-05,1.357e-05,1.304e-05,1.332e-05,359012573146.0
2024-09-18 02:00:00,COINBASE:SHIBUSD,1.331e-05,1.371e-05,1.297e-05,1.37e-05,631368796339.0
2024-09-19 02:00:00,COINBASE:SHIBUSD,1.37e-05,1.458e-05,1.37e-05,1.412e-05,1046208951245.0
2024-09-20 02:00:00,COINBASE:SHIBUSD,1.413e-05,1.451e-05,1.389e-05,1.439e-05,657704397815.0
2024-09-21 02:00:00,COINBASE:SHIBUSD,1.439e-05,1.505e-05,1.411e-05,1.499e-05,755138957095.0
2024-09-22 02:00:00,COINBASE:SHIBUSD,1.499e-05,1.508e-05,1.416e-05,1.454e-05,735447205258.0
2024-09-23 02:00:00,COINBASE:SHIBUSD,1.454e-05,1.487e-05,1.421e-05,1.448e-05,621871263777.0
2024-09-24 02:00:00,COINBASE:SHIBUSD,1.449e-05,1.492e-05,1.427e-05,1.483e-05,709910110543.0
2024-09-25 02:00:00,COINBASE:SHIBUSD,1.483e-05,1.576e-05,1.472e-05,1.526e-05,1525894532786.0
2024-09-26 02:00:00,COINBASE:SHIBUSD,1.526e-05,1.939e-05,1.49e-05,1.862e-05,5075347046859.0
2024-09-27 02:00:00,COINBASE:SHIBUSD,1.863e-05,2.169e-05,1.855e-05,2.027e-05,4886424933561.0
2024-09-28 02:00:00,COINBASE:SHIBUSD,2.028e-05,2.146e-05,1.903e-05,1.962e-05,3075465967916.0
2024-09-29 02:00:00,COINBASE:SHIBUSD,1.963e-05,2.039e-05,1.904e-05,1.935e-05,2012033069299.0
2024-09-30 02:00:00,COINBASE:SHIBUSD,1.936e-05,1.938e-05,1.742e-05,1.756e-05,2513183382290.0
2024-10-01 02:00:00,COINBASE:SHIBUSD,1.756e-05,1.864e-05,1.56e-05,1.641e-05,2996289039792.0
2024-10-02 02:00:00,COINBASE:SHIBUSD,1.64e-05,1.711e-05,1.601e-05,1.626e-05,2215204681748.0
2024-10-03 02:00:00,COINBASE:SHIBUSD,1.627e-05,1.675e-05,1.548e-05,1.609e-05,1356188768421.0
2024-10-04 02:00:00,COINBASE:SHIBUSD,1.606e-05,1.773e-05,1.596e-05,1.74e-05,1825584167334.0
2024-10-05 02:00:00,COINBASE:SHIBUSD,1.74e-05,1.795e-05,1.69e-05,1.745e-05,1163310142368.0
2024-10-06 02:00:00,COINBASE:SHIBUSD,1.744e-05,1.884e-05,1.712e-05,1.813e-05,1489535640989.0
2024-10-07 02:00:00,COINBASE:SHIBUSD,1.813e-05,1.881e-05,1.741e-05,1.743e-05,2075784021397.0
2024-10-08 02:00:00,COINBASE:SHIBUSD,1.743e-05,1.768e-05,1.698e-05,1.724e-05,1096133064296.0
2024-10-09 02:00:00,COINBASE:SHIBUSD,1.725e-05,1.8e-05,1.67e-05,1.689e-05,1214852082005.0
2024-10-10 02:00:00,COINBASE:SHIBUSD,1.689e-05,1.721e-05,1.604e-05,1.676e-05,1272998837430.0
2024-10-11 02:00:00,COINBASE:SHIBUSD,1.676e-05,1.81e-05,1.657e-05,1.765e-05,1651300134001.0
2024-10-12 02:00:00,COINBASE:SHIBUSD,1.765e-05,1.813e-05,1.762e-05,1.784e-05,945640178976.0
2024-10-13 02:00:00,COINBASE:SHIBUSD,1.784e-05,1.793e-05,1.708e-05,1.765e-05,906311698177.0
2024-10-14 02:00:00,COINBASE:SHIBUSD,1.765e-05,1.898e-05,1.734e-05,1.871e-05,2017580461708.0
2024-10-15 02:00:00,COINBASE:SHIBUSD,1.871e-05,1.897e-05,1.753e-05,1.824e-05,1715149115424.0
2024-10-16 02:00:00,COINBASE:SHIBUSD,1.824e-05,1.914e-05,1.789e-05,1.857e-05,2205737475307.0
2024-10-17 02:00:00,COINBASE:SHIBUSD,1.858e-05,1.872e-05,1.758e-05,1.821e-05,1071444723184.0
2024-10-18 02:00:00,COINBASE:SHIBUSD,1.822e-05,1.931e-05,1.814e-05,1.879e-05,2111875724397.0
2024-10-19 02:00:00,COINBASE:SHIBUSD,1.879e-05,1.956e-05,1.865e-05,1.902e-05,1946863277209.0
2024-10-20 02:00:00,COINBASE:SHIBUSD,1.901e-05,1.919e-05,1.84e-05,1.905e-05,841907041404.0
