datetime,symbol,open,high,low,close,volume
2021-03-18 01:00:00,COINBASE:ADAUSD,1.6551,1.88,1.2155,1.23,112384640.88474996
2021-03-19 01:00:00,COINBASE:ADAUSD,1.2311,1.396,1.1808,1.3076,166658507.56438997
2021-03-20 01:00:00,COINBASE:ADAUSD,1.3065,1.345,1.2001,1.2013,121442030.53439976
2021-03-21 01:00:00,COINBASE:ADAUSD,1.2013,1.2463,1.1607,1.1885,55592643.08440005
2021-03-22 01:00:00,COINBASE:ADAUSD,1.1885,1.2076,1.07,1.1027,80249981.55439997
2021-03-23 01:00:00,COINBASE:ADAUSD,1.1027,1.1742,1.082,1.1178,63714627.99439989
2021-03-24 01:00:00,COINBASE:ADAUSD,1.1175,1.1686,1.04,1.0674,60465685.89439992
2021-03-25 01:00:00,COINBASE:ADAUSD,1.0691,1.1547,1.0442,1.0963,74708052.98439997
2021-03-26 01:00:00,COINBASE:ADAUSD,1.0963,1.2869,1.0944,1.2144,73745757.08439995
2021-03-27 01:00:00,COINBASE:ADAUSD,1.2149,1.2415,1.1575,1.1768,47923717.63440005
2021-03-28 01:00:00,COINBASE:ADAUSD,1.1775,1.2188,1.1666,1.1903,39099166.74439998
2021-03-29 02:00:00,COINBASE:ADAUSD,1.1904,1.2294,1.1777,1.2032,43471602.21440003
2021-03-30 02:00:00,COINBASE:ADAUSD,1.2032,1.2365,1.1888,1.2135,45176667.12439992
2021-03-31 02:00:00,COINBASE:ADAUSD,1.2135,1.2138,1.1526,1.1934,46011378.94439992
2021-04-01 02:00:00,COINBASE:ADAUSD,1.1926,1.2079,1.171,1.1842,36842053.17439998
2021-04-02 02:00:00,COINBASE:ADAUSD,1.1842,1.245,1.18,1.1908,45706769.97439999
2021-04-03 02:00:00,COINBASE:ADAUSD,1.1908,1.2413,1.1605,1.1637,51681666.92439994
2021-04-04 02:00:00,COINBASE:ADAUSD,1.1639,1.1941,1.1521,1.1817,25801716.37440001
2021-04-05 02:00:00,COINBASE:ADAUSD,1.1823,1.2263,1.1608,1.2123,43263805.67440006
2021-04-06 02:00:00,COINBASE:ADAUSD,1.2124,1.3423,1.1913,1.2566,91644956.1943999
2021-04-07 02:00:00,COINBASE:ADAUSD,1.2578,1.2909,1.1601,1.1745,60930156.16439994
2021-04-08 02:00:00,COINBASE:ADAUSD,1.1745,1.2289,1.1703,1.2195,34901097.70439999
2021-04-09 02:00:00,COINBASE:ADAUSD,1.219,1.2299,1.1922,1.2027,36252890.20440005
2021-04-10 02:00:00,COINBASE:ADAUSD,1.2027,1.2516,1.195,1.2176,43156667.16439993
2021-04-11 02:00:00,COINBASE:ADAUSD,1.2182,1.29,1.1986,1.2647,60569061.80439996
2021-04-12 02:00:00,COINBASE:ADAUSD,1.2638,1.3476,1.2635,1.3153,81402849.9744
2021-04-13 02:00:00,COINBASE:ADAUSD,1.3153,1.4368,1.2828,1.414,104171409.14439999
2021-04-14 02:00:00,COINBASE:ADAUSD,1.414,1.5591,1.3495,1.4512,178796472.01440024
2021-04-15 02:00:00,COINBASE:ADAUSD,1.4528,1.4975,1.4111,1.4803,86951329.9843999
2021-04-16 02:00:00,COINBASE:ADAUSD,1.4806,1.5222,1.34,1.413,123840398.9344
2021-04-17 02:00:00,COINBASE:ADAUSD,1.413,1.4599,1.36,1.3772,68299999.40439999
2021-04-18 02:00:00,COINBASE:ADAUSD,1.3773,1.3924,1.13,1.2804,162318050.42440048
2021-04-19 02:00:00,COINBASE:ADAUSD,1.2804,1.3277,1.17,1.1963,89753007.85439995
2021-04-20 02:00:00,COINBASE:ADAUSD,1.1968,1.2839,1.1239,1.2689,102388446.17439972
2021-04-21 02:00:00,COINBASE:ADAUSD,1.2685,1.289,1.1964,1.2042,74010367.03439993
